"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Oxenfree","Xbox One",78,29,7.6,73,2016-01-15,"Action Adventure/Adventure/General","Action Adventure",7.8,"ALTO","ALTO",0.2,0.2,0
"Dead Rising 3","Xbox One",78,69,6.9,964,2013-11-22,"General/Action/Action Adventure/General/Open-World","General",7.8,"ALTO","MEDIO",0.899999999999999,0.899999999999999,1
"The Awesome Adventures of Captain Spirit","Xbox One",78,21,7.8,41,2018-06-26,"Action Adventure/General","Action Adventure",7.8,"ALTO","ALTO",0,0,0
"Hue","Xbox One",78,14,7.4,23,2016-08-30,"Puzzle/Action","Puzzle",7.8,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"Samurai Shodown","Xbox One",78,16,7.1,16,2019-06-25,"Action/Fighting/2D","Action",7.8,"ALTO","MEDIO",0.7,0.7,0
"Creature in the Well","Xbox One",78,15,5.9,16,2019-09-06,"Action Adventure/General","Action Adventure",7.8,"ALTO","MEDIO",1.9,1.9,1
"Call of Duty: Infinite Warfare","Xbox One",78,18,3.7,426,2016-11-04,"Action/Shooter/First-Person/Tactical","Action",7.8,"ALTO","BAIXO",4.1,4.1,0
"Starlink: Battle for Atlas","Xbox One",78,14,6.6,36,2018-10-16,"Simulation/Space/Combat","Simulation",7.8,"ALTO","MEDIO",1.2,1.2,0
"Railway Empire","Xbox One",77,7,6.8,8,2018-01-30,"Simulation/Strategy/Management/Vehicle/Train/Business / Tycoon","Simulation",7.7,"ALTO","MEDIO",0.9,0.9,1
"The Inner World","Xbox One",77,15,2.4,5,2017-03-31,"Adventure/General/Point-and-Click","Adventure",7.7,"ALTO","BAIXO",5.3,5.3,1
"Letter Quest: Grimm's Journey Remastered","Xbox One",77,10,6,15,2016-04-08,"Puzzle/Logic","Puzzle",7.7,"ALTO","MEDIO",1.7,1.7,1
"Just Dance 2019","Xbox One",77,8,5.8,13,2018-10-23,"Action/Rhythm/Dancing","Action",7.7,"ALTO","MEDIO",1.9,1.9,1
"No Man's Sky","Xbox One",77,33,7.6,206,2018-07-24,"Action Adventure/Open-World","Action Adventure",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Far Cry Primal","Xbox One",77,27,6.6,257,2016-02-23,"Action/Shooter/First-Person/Arcade","Action",7.7,"ALTO","MEDIO",1.1,1.1,0
"Sky Force Anniversary","Xbox One",77,11,5.8,6,2016-12-09,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",7.7,"ALTO","MEDIO",1.9,1.9,1
"Livelock","Xbox One",77,10,6.5,8,2016-08-30,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.7,"ALTO","MEDIO",1.2,1.2,0
"Aven Colony","Xbox One",77,12,7.9,8,2017-07-25,"Strategy/Management/Government","Strategy",7.7,"ALTO","ALTO",-0.2,0.2,0
"Mega Man 11","Xbox One",77,12,8.8,87,2018-10-02,"Action/Platformer/2D","Action",7.7,"ALTO","ALTO",-1.1,1.1,0
"Wasteland 2: Director's Cut","Xbox One",77,13,7,72,2015-10-13,"Role-Playing/Western-Style","Role-Playing",7.7,"ALTO","MEDIO",0.7,0.7,0
"The Elder Scrolls Online: Tamriel Unlimited","Xbox One",77,11,8.3,627,2015-06-09,"First-Person/First-Person/Massively Multiplayer Online/Fantasy/Role-Playing/Massively Multiplayer","First-Person",7.7,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"LEGO City Undercover","Xbox One",77,16,6.7,26,2017-04-04,"Action Adventure/Open-World","Action Adventure",7.7,"ALTO","MEDIO",1,1,0
"EA Sports UFC 3","Xbox One",77,17,5,62,2018-01-30,"Sports/Individual/Combat/Boxing / Martial Arts","Sports",7.7,"ALTO","MEDIO",2.7,2.7,0
"ONRUSH","Xbox One",77,23,6.3,55,2018-06-05,"Racing/Arcade/Automobile","Racing",7.7,"ALTO","MEDIO",1.4,1.4,0
"The Escapists 2","Xbox One",77,10,6.2,11,2017-08-22,"Action/General","Action",7.7,"ALTO","MEDIO",1.5,1.5,0
"Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Expansion","Xbox One",77,8,7.6,11,2017-02-03,"Action/Fighting/3D","Action",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Furi","Xbox One",77,8,7.6,22,2016-12-02,"Action/General/Fighting/3D","Action",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Outlast 2","Xbox One",77,13,6.6,71,2017-04-25,"Action Adventure/Survival","Action Adventure",7.7,"ALTO","MEDIO",1.1,1.1,0
"11-11: Memories Retold","Xbox One",77,9,7.3,8,2018-11-09,"Adventure/General/3D/Third-Person","Adventure",7.7,"ALTO","MEDIO",0.4,0.4,0
"Batman: The Enemy Within - Episode 1: The Enigma","Xbox One",77,9,3.4,13,2017-08-08,"Adventure/Point-and-Click","Adventure",7.7,"ALTO","BAIXO",4.3,4.3,0
"Quantum Break","Xbox One",77,106,7.2,2053,2016-04-05,"General/Action/General","General",7.7,"ALTO","MEDIO",0.5,0.5,1
"The Council - Episode 3: Ripples","Xbox One",77,7,8.3,4,2018-07-24,"Adventure/General","Adventure",7.7,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"#IDARB","Xbox One",77,31,6.9,88,2015-01-30,"Action/General","Action",7.7,"ALTO","MEDIO",0.8,0.8,1
"Life is Strange: Episode 1 - Chrysalis","Xbox One",77,18,8.3,116,2015-01-30,"Action Adventure/General","Action Adventure",7.7,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"Wulverblade","Xbox One",77,12,7.4,9,2018-01-31,"Action/Beat-'Em-Up/2D","Action",7.7,"ALTO","MEDIO",0.3,0.3,0
"NHL 17","Xbox One",77,23,4.2,61,2016-09-13,"Sports/Team/Ice Hockey/Sim","Sports",7.7,"ALTO","BAIXO",3.5,3.5,0
"Minecraft: Story Mode - Episode 1: The Order of the Stone","Xbox One",77,13,5.6,63,2015-10-13,"Action Adventure/Adventure/General/Point-and-Click/Linear","Action Adventure",7.7,"ALTO","MEDIO",2.1,2.1,0
"Horizon Chase Turbo","Xbox One",77,9,7.5,10,2018-11-28,"Racing/Arcade/Automobile","Racing",7.7,"ALTO","ALTO",0.2,0.2,0
"Marvel vs. Capcom: Infinite","Xbox One",77,16,5.3,61,2017-09-19,"Action/Fighting/2D","Action",7.7,"ALTO","MEDIO",2.4,2.4,0
"Attack on Titan","Xbox One",77,8,6.4,29,2016-08-30,"Action/Beat-'Em-Up/3D","Action",7.7,"ALTO","MEDIO",1.3,1.3,0
"L.A. Noire","Xbox One",77,12,7.7,66,2017-11-14,"Action Adventure/Adventure/3D/Open-World/Third-Person","Action Adventure",7.7,"ALTO","ALTO",0,0,0
"Fantasia: Music Evolved","Xbox One",77,48,7.5,69,2014-10-21,"Music/Action/Miscellaneous/Rhythm/Music","Music",7.7,"ALTO","ALTO",0.2,0.2,1
"Portal Knights","Xbox One",77,7,6.9,15,2017-05-23,"Action/Role-Playing/General/Action RPG","Action",7.7,"ALTO","MEDIO",0.8,0.8,0
"Unruly Heroes","Xbox One",77,9,6.3,16,2019-01-23,"Action/Platformer/2D","Action",7.7,"ALTO","MEDIO",1.4,1.4,0
"Ruiner","Xbox One",77,8,7.6,40,2017-09-26,"Action/General","Action",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"NHL 18","Xbox One",77,16,4.1,49,2017-09-12,"Sports/Team/Ice Hockey/Sim","Sports",7.7,"ALTO","BAIXO",3.6,3.6,0
"Assassin's Creed III Remastered","Xbox One",77,9,4.1,43,2019-03-29,"Action Adventure/Open-World","Action Adventure",7.7,"ALTO","BAIXO",3.6,3.6,0
"Forza Horizon 4: LEGO Speed Champions","Xbox One",77,7,5.5,54,2019-06-13,"Racing/Simulation/Automobile","Racing",7.7,"ALTO","MEDIO",2.2,2.2,1
"The Vanishing of Ethan Carter","Xbox One",77,9,7.6,15,2018-01-19,"Adventure/3D/First-Person","Adventure",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Warhammer: End Times - Vermintide","Xbox One",77,9,6.5,20,2016-10-04,"Action/Shooter/First-Person/Tactical","Action",7.7,"ALTO","MEDIO",1.2,1.2,0
"Broken Sword 5: The Serpent's Curse","Xbox One",77,12,7.1,16,2015-09-04,"Adventure/General","Adventure",7.7,"ALTO","MEDIO",0.600000000000001,0.600000000000001,0
"WWE 2K19","Xbox One",77,21,5.2,40,2018-10-05,"Sports/Individual/Combat/Wrestling","Sports",7.7,"ALTO","MEDIO",2.5,2.5,0
"Pac-Man Championship Edition 2","Xbox One",77,10,8.7,10,2016-09-13,"Action/Arcade","Action",7.7,"ALTO","ALTO",-0.999999999999999,0.999999999999999,0
"Peggle 2","Xbox One",77,39,7.1,222,2013-12-09,"Miscellaneous/Puzzle/Action/General/General","Miscellaneous",7.7,"ALTO","MEDIO",0.600000000000001,0.600000000000001,1
"Mothergunship","Xbox One",77,16,7.4,8,2018-07-17,"Action/General","Action",7.7,"ALTO","MEDIO",0.3,0.3,0
"The Shapeshifting Detective","Xbox One",77,10,6,4,2018-11-06,"Adventure/General","Adventure",7.7,"ALTO","MEDIO",1.7,1.7,1
"The Banner Saga","Xbox One",76,9,7.9,34,2016-01-12,"Role-Playing/General/Strategy/Turn-Based/Tactics","Role-Playing",7.6,"ALTO","ALTO",-0.300000000000001,0.300000000000001,0
"D4: Dark Dreams Don't Die","Xbox One",76,43,7.2,308,2014-09-19,"Action/Adventure/General/3D/Point-and-Click/Modern/Third-Person/Modern","Action",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,1
"Batman: The Telltale Series - Episode 5: City of Light","Xbox One",76,7,7,10,2016-12-13,"Adventure/Point-and-Click","Adventure",7.6,"ALTO","MEDIO",0.6,0.6,0
"The Council - Episode 2: Hide and Seek","Xbox One",76,8,8,4,2018-05-15,"Adventure/General","Adventure",7.6,"ALTO","ALTO",-0.4,0.4,0
"The LEGO NINJAGO Movie Video Game","Xbox One",76,8,6.9,13,2017-09-22,"Action Adventure/General/Linear","Action Adventure",7.6,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"Dishonored: Definitive Edition","Xbox One",76,12,7.6,85,2015-08-25,"Action Adventure/General","Action Adventure",7.6,"ALTO","ALTO",0,0,0
"de Blob 2","Xbox One",76,7,7.3,6,2018-02-27,"Action/Platformer/3D","Action",7.6,"ALTO","MEDIO",0.3,0.3,0
"The Elder Scrolls Online: Morrowind","Xbox One",76,7,6.3,32,2017-06-06,"Role-Playing/Massively Multiplayer","Role-Playing",7.6,"ALTO","MEDIO",1.3,1.3,0
"The Disney Afternoon Collection","Xbox One",76,16,5.8,6,2017-04-18,"Miscellaneous/Compilation","Miscellaneous",7.6,"ALTO","MEDIO",1.8,1.8,0
"Devil May Cry 4: Special Edition","Xbox One",76,31,8.9,169,2015-06-23,"Fantasy/Action Adventure/General/Linear","Fantasy",7.6,"ALTO","ALTO",-1.3,1.3,0
"Strider","Xbox One",76,26,7,96,2014-02-19,"Fantasy/Action Adventure/General/Fantasy","Fantasy",7.6,"ALTO","MEDIO",0.6,0.6,0
"WRC 8 FIA World Rally Championship","Xbox One",76,19,6.4,27,2019-09-08,"Racing/Arcade/Automobile","Racing",7.6,"ALTO","MEDIO",1.2,1.2,0
"Dead or Alive 6","Xbox One",76,13,5.4,77,2019-03-01,"Action/Fighting/3D","Action",7.6,"ALTO","MEDIO",2.2,2.2,0
"The Long Dark","Xbox One",76,9,6.3,28,2017-08-01,"Simulation/Action Adventure/General/Survival","Simulation",7.6,"ALTO","MEDIO",1.3,1.3,0
"Trackmania Turbo","Xbox One",76,12,7.3,40,2016-03-22,"Racing/Arcade/Automobile","Racing",7.6,"ALTO","MEDIO",0.3,0.3,0
"Far Cry 4: Valley of the Yetis","Xbox One",76,7,7.4,25,2015-03-10,"Action/Shooter/First-Person/Arcade","Action",7.6,"ALTO","MEDIO",0.199999999999999,0.199999999999999,0
"Assassin's Creed IV: Black Flag - Freedom Cry","Xbox One",76,8,7.1,131,2013-12-17,"Action Adventure/Historic/Open-World","Action Adventure",7.6,"ALTO","MEDIO",0.5,0.5,0
"World of Tanks","Xbox One",76,20,5.8,106,2015-07-28,"Action/Simulation/Shooter/Vehicle/Third-Person/Combat/Tactical","Action",7.6,"ALTO","MEDIO",1.8,1.8,0
"Hyper Light Drifter","Xbox One",76,8,6.9,24,2016-07-26,"Role-Playing/Action RPG","Role-Playing",7.6,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"EA Sports UFC 2","Xbox One",76,42,5.6,91,2016-03-15,"Sports/General/Individual/Combat/Boxing / Martial Arts","Sports",7.6,"ALTO","MEDIO",2,2,0
"Skylanders SuperChargers","Xbox One",76,15,5.4,22,2015-09-20,"Action/Platformer/3D","Action",7.6,"ALTO","MEDIO",2.2,2.2,0
"Plants vs. Zombies: Battle for Neighborville","Xbox One",76,14,5.4,94,2019-10-18,"Action/Shooter/Third-Person/Tactical","Action",7.6,"ALTO","MEDIO",2.2,2.2,0
"Tom Clancy's Ghost Recon: Wildlands","Xbox One",76,27,6.8,245,2017-03-07,"Action Adventure/Open-World","Action Adventure",7.6,"ALTO","MEDIO",0.8,0.8,0
"Resident Evil 4","Xbox One",76,14,8.2,135,2016-08-30,"Action Adventure/Survival","Action Adventure",7.6,"ALTO","ALTO",-0.6,0.6,0
"Close to the Sun","Xbox One",76,10,5.4,9,2019-10-29,"Adventure/3D/First-Person","Adventure",7.6,"ALTO","MEDIO",2.2,2.2,0
"Capcom Beat 'Em Up Bundle","Xbox One",76,9,8,7,2018-09-18,"Miscellaneous/Compilation","Miscellaneous",7.6,"ALTO","ALTO",-0.4,0.4,0
"Game of Thrones: Episode Two - The Lost Lords","Xbox One",76,11,7.4,35,2015-02-04,"Action/Adventure/General/Point-and-Click","Action",7.6,"ALTO","MEDIO",0.199999999999999,0.199999999999999,0
"Plants vs Zombies: Garden Warfare","Xbox One",76,65,7.5,449,2014-02-25,"General/Action/General/Shooter/Third-Person/Tactical","General",7.6,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Q.U.B.E. Director's Cut","Xbox One",76,11,6.9,7,2015-07-24,"Miscellaneous/Puzzle/Logic","Miscellaneous",7.6,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"Surviving Mars","Xbox One",76,12,6.4,15,2018-03-15,"Strategy/Management/Government","Strategy",7.6,"ALTO","MEDIO",1.2,1.2,0
"LEGO Star Wars: The Force Awakens","Xbox One",76,11,6.9,31,2016-06-28,"Action Adventure/General","Action Adventure",7.6,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"Rad","Xbox One",76,13,6.3,10,2019-08-20,"Adventure/Action Adventure/General","Adventure",7.6,"ALTO","MEDIO",1.3,1.3,0
"Mass Effect: Andromeda","Xbox One",76,35,5,1100,2017-03-21,"Role-Playing/Action RPG","Role-Playing",7.6,"ALTO","MEDIO",2.6,2.6,0
"Crawl","Xbox One",76,8,6.5,6,2017-04-11,"Role-Playing/General/Action RPG","Role-Playing",7.6,"ALTO","MEDIO",1.1,1.1,1
"RIDE 3","Xbox One",76,8,7.5,15,2018-11-30,"Racing/Simulation/Automobile","Racing",7.6,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Metal Gear Solid V: Ground Zeroes","Xbox One",76,13,5.6,378,2014-03-18,"Action Adventure/General/Modern/Open-World","Action Adventure",7.6,"ALTO","MEDIO",2,2,0
"Jurassic World Evolution","Xbox One",76,17,6.5,47,2018-06-12,"Strategy/Management/Business / Tycoon","Strategy",7.6,"ALTO","MEDIO",1.1,1.1,0
"Redout","Xbox One",76,10,7.9,27,2017-08-29,"Racing/General/Arcade/Futuristic","Racing",7.6,"ALTO","ALTO",-0.300000000000001,0.300000000000001,0
"Unit 4","Xbox One",76,10,7,10,2017-05-24,"Action/Platformer/2D","Action",7.6,"ALTO","MEDIO",0.6,0.6,1
"Not A Hero: Super Snazzy Edition","Xbox One",75,13,6.9,7,2016-05-24,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",7.5,"ALTO","MEDIO",0.6,0.6,1
"Unravel","Xbox One",75,23,8,142,2016-02-09,"Action/Platformer/2D","Action",7.5,"ALTO","ALTO",-0.5,0.5,0
"Darksiders II: Deathinitive Edition","Xbox One",75,10,7.3,47,2015-10-30,"Action Adventure/Open-World","Action Adventure",7.5,"ALTO","MEDIO",0.2,0.2,0
"Code Vein","Xbox One",75,14,7.6,100,2019-09-27,"Role-Playing/Action RPG","Role-Playing",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Wolfenstein: The Old Blood","Xbox One",75,23,7.7,138,2015-05-05,"Action/Shooter/First-Person/Arcade","Action",7.5,"ALTO","ALTO",-0.2,0.2,0
"Strange Brigade","Xbox One",75,24,6.3,22,2018-08-28,"Action/Shooter/Third-Person/Arcade","Action",7.5,"ALTO","MEDIO",1.2,1.2,0
"Tempest 4000","Xbox One",75,9,6.8,5,2018-07-17,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.5,"ALTO","MEDIO",0.7,0.7,0
"Minecraft: Story Mode - Episode 3: The Last Place You Look","Xbox One",75,9,6.8,20,2015-11-24,"Action Adventure/Adventure/General/Point-and-Click/Linear","Action Adventure",7.5,"ALTO","MEDIO",0.7,0.7,0
"Need for Speed: Rivals","Xbox One",75,18,5.8,198,2013-11-22,"Driving/Racing/Simulation/GT / Street/GT / Street/Automobile","Driving",7.5,"ALTO","MEDIO",1.7,1.7,0
"Void Bastards","Xbox One",75,19,7.6,39,2019-05-29,"Action/Shooter/First-Person/Arcade","Action",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,1
"Hitman - Intro Pack","Xbox One",75,11,4.4,87,2016-03-11,"Action Adventure/General","Action Adventure",7.5,"ALTO","BAIXO",3.1,3.1,0
"Tesla vs Lovecraft","Xbox One",75,14,7.3,7,2018-03-16,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.5,"ALTO","MEDIO",0.2,0.2,0
"Worms W.M.D","Xbox One",75,24,7,8,2016-08-23,"Strategy/Turn-Based/Artillery","Strategy",7.5,"ALTO","MEDIO",0.5,0.5,0
"Star Wars Battlefront","Xbox One",75,40,4.5,1231,2015-11-17,"General/General/Action/Shooter/First-Person/Tactical","General",7.5,"ALTO","BAIXO",3,3,0
"Far Cry New Dawn","Xbox One",75,26,4,187,2019-02-15,"Action/Shooter/First-Person/Arcade","Action",7.5,"ALTO","BAIXO",3.5,3.5,0
"MotoGP 19","Xbox One",75,9,7.4,11,2019-06-06,"Racing/Simulation/Automobile","Racing",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Batman: The Telltale Series - Episode 4: Guardian of Gotham","Xbox One",75,7,5.4,9,2016-11-22,"Adventure/Point-and-Click","Adventure",7.5,"ALTO","MEDIO",2.1,2.1,0
"Resident Evil 5","Xbox One",75,8,7.8,74,2016-06-28,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","ALTO",-0.3,0.3,0
"Call of Duty: Advanced Warfare - Reckoning","Xbox One",75,7,5.7,13,2015-08-04,"Action/Shooter/First-Person/Arcade","Action",7.5,"ALTO","MEDIO",1.8,1.8,1
"Call of Duty: Advanced Warfare - Ascendance","Xbox One",75,7,6.7,18,2015-03-31,"Action/Shooter/First-Person/Arcade","Action",7.5,"ALTO","MEDIO",0.8,0.8,1
"Super Ultra Dead Rising 3' Arcade Remix Hyper Edition EX Plus Alpha","Xbox One",75,13,6.2,32,2014-06-09,"Action/Action Adventure/General/Open-World","Action",7.5,"ALTO","MEDIO",1.3,1.3,1
"Raiden V","Xbox One",75,13,7.8,10,2016-05-11,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",7.5,"ALTO","ALTO",-0.3,0.3,1
"Destiny","Xbox One",75,11,5.5,1769,2014-09-09,"Shooter/Sci-Fi/Action/Shooter/First-Person/Sci-Fi/Arcade","Shooter",7.5,"ALTO","MEDIO",2,2,0
"The Little Acre","Xbox One",75,14,6.9,7,2016-12-13,"Action Adventure/Linear","Action Adventure",7.5,"ALTO","MEDIO",0.6,0.6,0
"Full Metal Furies","Xbox One",75,7,6,8,2018-01-17,"Action/2D/Beat-'Em-Up","Action",7.5,"ALTO","MEDIO",1.5,1.5,1
"Table Top Racing: World Tour","Xbox One",75,8,5.6,5,2017-03-10,"Racing/Arcade/Automobile","Racing",7.5,"ALTO","MEDIO",1.9,1.9,0
"Transformers: Devastation","Xbox One",75,25,7.6,67,2015-10-06,"Action/Beat-'Em-Up/3D","Action",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Kerbal Space Program","Xbox One",75,13,7.2,17,2016-07-15,"Simulation/Space/Combat","Simulation",7.5,"ALTO","MEDIO",0.3,0.3,0
"Resident Evil: Revelations 2","Xbox One",75,22,7.8,161,2015-03-17,"Horror/Action Adventure/Survival","Horror",7.5,"ALTO","ALTO",-0.3,0.3,0
"Sleeping Dogs: Definitive Edition","Xbox One",75,18,8,108,2014-10-14,"Action Adventure/Modern/Open-World","Action Adventure",7.5,"ALTO","ALTO",-0.5,0.5,0
"NBA Live 19","Xbox One",75,12,6.4,34,2018-09-07,"Sports/Team/Basketball/Sim","Sports",7.5,"ALTO","MEDIO",1.1,1.1,0
"Afterparty","Xbox One",75,12,6.8,35,2019-10-29,"Adventure/General","Adventure",7.5,"ALTO","MEDIO",0.7,0.7,0
"Chime Sharp","Xbox One",75,8,2.1,7,2017-02-24,"Puzzle/General","Puzzle",7.5,"ALTO","BAIXO",5.4,5.4,0
"Prison Architect","Xbox One",75,14,6.8,12,2016-07-01,"Strategy/General/Management/Business / Tycoon","Strategy",7.5,"ALTO","MEDIO",0.7,0.7,0
"Tropico 5 Penultimate Edition","Xbox One",75,10,6.3,21,2016-05-24,"Strategy/Management/Government","Strategy",7.5,"ALTO","MEDIO",1.2,1.2,1
"Evolve","Xbox One",74,31,5.1,352,2015-02-10,"Action/Shooter/First-Person/Sci-Fi/Arcade","Action",7.4,"MEDIO","MEDIO",2.3,2.3,0
"Minit","Xbox One",74,8,6.4,16,2018-04-03,"Adventure/General","Adventure",7.4,"MEDIO","MEDIO",1,1,0
"Resident Evil: Revelations 2 - Episode 2: Contemplation","Xbox One",74,11,7.4,26,2015-03-04,"Action Adventure/Survival","Action Adventure",7.4,"MEDIO","MEDIO",0,0,0
"Dance Central Spotlight","Xbox One",74,19,6.8,49,2014-09-02,"Action/Miscellaneous/Rhythm/Dancing","Action",7.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Onimusha: Warlords","Xbox One",74,15,6.4,29,2019-01-15,"Action Adventure/General","Action Adventure",7.4,"MEDIO","MEDIO",1,1,0
"Tom Clancy's Rainbow Six Siege","Xbox One",74,24,7,382,2015-12-01,"Modern/Action/Shooter/First-Person/Tactical","Modern",7.4,"MEDIO","MEDIO",0.4,0.4,0
"Need for Speed Heat","Xbox One",74,29,6.7,162,2019-11-08,"Racing/Arcade/Automobile","Racing",7.4,"MEDIO","MEDIO",0.7,0.7,0
"A Hat in Time","Xbox One",74,17,7.9,50,2017-12-06,"Action/Platformer/3D","Action",7.4,"MEDIO","ALTO",-0.5,0.5,0
"The Escapists","Xbox One",74,31,6.7,33,2015-02-13,"Action/General","Action",7.4,"MEDIO","MEDIO",0.7,0.7,0
"Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue","Xbox One",74,12,5.7,17,2017-04-18,"Action/Adventure/General/3D/Third-Person","Action",7.4,"MEDIO","MEDIO",1.7,1.7,0
"Life is Strange 2: Episode 2 - Rules","Xbox One",74,7,4.4,27,2019-01-24,"Action Adventure/General","Action Adventure",7.4,"MEDIO","BAIXO",3,3,0
"The Surge","Xbox One",74,17,7.1,80,2017-05-16,"Role-Playing/Action RPG","Role-Playing",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,0
"Grow Up","Xbox One",74,8,6.9,19,2016-08-16,"Action Adventure/Open-World","Action Adventure",7.4,"MEDIO","MEDIO",0.5,0.5,0
"Gigantic","Xbox One",74,12,7.5,30,2017-07-20,"Strategy/Real-Time/MOBA","Strategy",7.4,"MEDIO","ALTO",-0.0999999999999996,0.0999999999999996,1
"Life is Strange: Episode 4 - Dark Room","Xbox One",74,11,8.4,107,2015-07-28,"Action Adventure/General","Action Adventure",7.4,"MEDIO","ALTO",-1,1,0
"Snake Pass","Xbox One",74,18,6.1,18,2017-03-29,"Action Adventure/Puzzle/Action/General","Action Adventure",7.4,"MEDIO","MEDIO",1.3,1.3,0
"Super Cloudbuilt","Xbox One",74,8,7.1,9,2017-07-28,"Action Adventure/General","Action Adventure",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,0
"Resident Evil: Revelations 2 - Episode 4: Metamorphosis","Xbox One",74,10,7.4,19,2015-03-18,"Action Adventure/Survival","Action Adventure",7.4,"MEDIO","MEDIO",0,0,0
"Shadow Complex Remastered","Xbox One",74,14,5.8,13,2016-03-16,"Action/Shooter/Third-Person/Arcade","Action",7.4,"MEDIO","MEDIO",1.6,1.6,1
"LEGO Marvel Super Heroes 2","Xbox One",74,18,7.3,23,2017-11-14,"Action/Platformer/3D","Action",7.4,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Tachyon Project","Xbox One",74,11,6.9,8,2015-07-15,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.4,"MEDIO","MEDIO",0.5,0.5,0
"Attack on Titan 2","Xbox One",74,10,6.5,15,2018-03-20,"Action/General","Action",7.4,"MEDIO","MEDIO",0.9,0.9,0
"Roundabout","Xbox One",74,10,5.6,8,2015-02-20,"Driving/Racing/Arcade/Mission-based/Automobile","Driving",7.4,"MEDIO","MEDIO",1.8,1.8,1
"Anarcute","Xbox One",74,10,7.3,4,2016-07-12,"Action/General","Action",7.4,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Shadow Warrior","Xbox One",74,14,7.5,64,2014-10-21,"Action/Shooter/Shooter/First-Person/Fantasy/Fantasy/Arcade","Action",7.4,"MEDIO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Attack on Titan 2: Final Battle","Xbox One",74,7,4.8,6,2019-07-05,"Action/General","Action",7.4,"MEDIO","BAIXO",2.6,2.6,0
"Blues and Bullets - Episode 2: Shaking The Hive","Xbox One",74,7,4.5,12,2016-04-08,"Action Adventure/General","Action Adventure",7.4,"MEDIO","BAIXO",2.9,2.9,1
"Dying Light","Xbox One",74,26,7.8,451,2015-01-27,"Horror/Action Adventure/Horror/Survival","Horror",7.4,"MEDIO","ALTO",-0.399999999999999,0.399999999999999,0
"The Flame in the Flood","Xbox One",74,22,5.3,19,2016-02-24,"Action Adventure/General/Survival","Action Adventure",7.4,"MEDIO","MEDIO",2.1,2.1,1
"LEGO The Incredibles","Xbox One",74,9,7.1,12,2018-06-15,"Action Adventure/General/Open-World","Action Adventure",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,0
"LEGO Batman 3: Beyond Gotham","Xbox One",74,25,7,47,2014-11-11,"Action Adventure/General/Modern","Action Adventure",7.4,"MEDIO","MEDIO",0.4,0.4,0
"NASCAR Heat 4","Xbox One",74,7,5.8,5,2019-09-10,"Racing/Simulation/Automobile","Racing",7.4,"MEDIO","MEDIO",1.6,1.6,0
"Bomber Crew","Xbox One",74,7,5.8,5,2018-07-10,"Simulation/Flight/Combat","Simulation",7.4,"MEDIO","MEDIO",1.6,1.6,1
"Fallout 4: Automatron","Xbox One",74,11,6,60,2016-03-22,"Role-Playing/Western-Style","Role-Playing",7.4,"MEDIO","MEDIO",1.4,1.4,0
